try_10,"{'Componente': 'df_generator', 'Nome_modelo': 'Gradient_Boosting_Classifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'Gradient_Boosting_Classifier', 'Metrics': {'AUC_Test': 0.7345590104210794, 'Accuracy': 0.6301075268817204, 'Recall': 0.6724137931034483, 'Specificity': 0.6240786240786241, 'Precision': 0.203125, 'F1 Score': 0.312}, 'cf_matriX_log_reg': Predicted Class    0    1
Actual Class             
0                254  153
1                 19   39, 'Savings': 15000.0, 'cf_bussines_numbers': {'TP': 1, 'TN': 254, 'FP': 6, 'FN': 0}}"
try_11,"{'Componente': 'df_hydraulic', 'Nome_modelo': 'Gradient_Boosting_Classifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'Gradient_Boosting_Classifier', 'Metrics': {'AUC_Test': 0.30845349165959857, 'Accuracy': 0.7806451612903226, 'Recall': 0.0, 'Specificity': 0.9236641221374046, 'Precision': 0.0, 'F1 Score': 0.0}, 'cf_matriX_log_reg': Predicted Class    0   1
Actual Class            
0                363  30
1                 72   0, 'Savings': -34000, 'cf_bussines_numbers': {'TP': 0, 'TN': 363, 'FP': 7, 'FN': 1}}"
try_12,"{'Componente': 'df_gen_bear', 'Nome_modelo': 'Gradient_Boosting_Classifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'Gradient_Boosting_Classifier', 'Metrics': {'AUC_Test': 0.33410997204100656, 'Accuracy': 0.5204301075268817, 'Recall': 0.20689655172413793, 'Specificity': 0.5651105651105651, 'Precision': 0.06349206349206349, 'F1 Score': 0.09716599190283402}, 'cf_matriX_log_reg': Predicted Class    0    1
Actual Class             
0                230  177
1                 46   12, 'Savings': -12125.0, 'cf_bussines_numbers': {'TP': 1, 'TN': 230, 'FP': 6, 'FN': 0}}"
try_13,"{'Componente': 'df_transformer', 'Nome_modelo': 'Gradient_Boosting_Classifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'Gradient_Boosting_Classifier', 'Metrics': {'AUC_Test': 0.7016860120308397, 'Accuracy': 0.7419354838709677, 'Recall': 0.46551724137931033, 'Specificity': 0.7813267813267813, 'Precision': 0.23275862068965517, 'F1 Score': 0.3103448275862069}, 'cf_matriX_log_reg': Predicted Class    0   1
Actual Class            
0                318  89
1                 31  27, 'Savings': 29700.0, 'cf_bussines_numbers': {'TP': 1, 'TN': 318, 'FP': 5, 'FN': 0}}"
try_14,"{'Componente': 'df_gearbox', 'Nome_modelo': 'Gradient_Boosting_Classifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'Gradient_Boosting_Classifier', 'Metrics': {'AUC_Test': nan, 'Accuracy': nan, 'Recall': nan, 'Specificity': nan, 'Precision': nan, 'F1 Score': nan}, 'cf_matriX_log_reg': Predicted Class    0   1
Actual Class            
0                443  22, 'Savings': -40000, 'cf_bussines_numbers': {'TP': 0, 'TN': 443, 'FP': 8, 'FN': 0}}"
try_15,"{'Componente': 'df_generator', 'Nome_modelo': 'KNN_Classifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'KNN_Classifier', 'Metrics': {'AUC_Test': 0.7509955096161993, 'Accuracy': 0.6344086021505376, 'Recall': 0.7586206896551724, 'Specificity': 0.6167076167076168, 'Precision': 0.22, 'F1 Score': 0.34108527131782945}, 'cf_matriX_log_reg': Predicted Class    0    1
Actual Class             
0                251  156
1                 14   44, 'Savings': 20000.0, 'cf_bussines_numbers': {'TP': 1, 'TN': 251, 'FP': 5, 'FN': 0}}"
try_16,"{'Componente': 'df_hydraulic', 'Nome_modelo': 'KNN_Classifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'KNN_Classifier', 'Metrics': {'AUC_Test': 0.4641645462256149, 'Accuracy': 0.8172043010752689, 'Recall': 0.0, 'Specificity': 0.9669211195928753, 'Precision': 0.0, 'F1 Score': 0.0}, 'cf_matriX_log_reg': Predicted Class    0   1
Actual Class            
0                380  13
1                 72   0, 'Savings': -26000, 'cf_bussines_numbers': {'TP': 0, 'TN': 380, 'FP': 3, 'FN': 1}}"
try_17,"{'Componente': 'df_gen_bear', 'Nome_modelo': 'KNN_Classifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'KNN_Classifier', 'Metrics': {'AUC_Test': 0.5092349402694231, 'Accuracy': 0.5870967741935483, 'Recall': 0.3793103448275862, 'Specificity': 0.6167076167076168, 'Precision': 0.12359550561797752, 'F1 Score': 0.1864406779661017}, 'cf_matriX_log_reg': Predicted Class    0    1
Actual Class             
0                251  156
1                 36   22, 'Savings': 1375.0, 'cf_bussines_numbers': {'TP': 1, 'TN': 251, 'FP': 3, 'FN': 0}}"
try_18,"{'Componente': 'df_transformer', 'Nome_modelo': 'KNN_Classifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'KNN_Classifier', 'Metrics': {'AUC_Test': 0.6102262136744896, 'Accuracy': 0.7333333333333333, 'Recall': 0.4827586206896552, 'Specificity': 0.769041769041769, 'Precision': 0.22950819672131148, 'F1 Score': 0.3111111111111111}, 'cf_matriX_log_reg': Predicted Class    0   1
Actual Class            
0                313  94
1                 30  28, 'Savings': 32225.0, 'cf_bussines_numbers': {'TP': 1, 'TN': 313, 'FP': 9, 'FN': 0}}"
try_19,"{'Componente': 'df_gearbox', 'Nome_modelo': 'KNN_Classifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'KNN_Classifier', 'Metrics': {'AUC_Test': nan, 'Accuracy': nan, 'Recall': nan, 'Specificity': nan, 'Precision': nan, 'F1 Score': nan}, 'cf_matriX_log_reg': Predicted Class    0   1
Actual Class            
0                438  27, 'Savings': -50000, 'cf_bussines_numbers': {'TP': 0, 'TN': 438, 'FP': 10, 'FN': 0}}"
try_20,"{'Componente': 'df_generator', 'Nome_modelo': 'AdaBoostClassifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'AdaBoostClassifier', 'Metrics': {'AUC_Test': 0.5987884436160298, 'Accuracy': 0.6774193548387096, 'Recall': 0.3793103448275862, 'Specificity': 0.7199017199017199, 'Precision': 0.16176470588235295, 'F1 Score': 0.22680412371134023}, 'cf_matriX_log_reg': Predicted Class    0    1
Actual Class             
0                293  114
1                 36   22, 'Savings': 5000.0, 'cf_bussines_numbers': {'TP': 1, 'TN': 293, 'FP': 8, 'FN': 0}}"
try_21,"{'Componente': 'df_hydraulic', 'Nome_modelo': 'AdaBoostClassifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'AdaBoostClassifier', 'Metrics': {'AUC_Test': 0.3195151258128357, 'Accuracy': 0.7376344086021506, 'Recall': 0.0, 'Specificity': 0.8727735368956743, 'Precision': 0.0, 'F1 Score': 0.0}, 'cf_matriX_log_reg': Predicted Class    0   1
Actual Class            
0                343  50
1                 72   0, 'Savings': -40000, 'cf_bussines_numbers': {'TP': 0, 'TN': 343, 'FP': 10, 'FN': 1}}"
try_22,"{'Componente': 'df_gen_bear', 'Nome_modelo': 'AdaBoostClassifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'AdaBoostClassifier', 'Metrics': {'AUC_Test': 0.3973989663644836, 'Accuracy': 0.5204301075268817, 'Recall': 0.29310344827586204, 'Specificity': 0.5528255528255528, 'Precision': 0.08542713567839195, 'F1 Score': 0.13229571984435798}, 'cf_matriX_log_reg': Predicted Class    0    1
Actual Class             
0                225  182
1                 41   17, 'Savings': -5000.0, 'cf_bussines_numbers': {'TP': 1, 'TN': 225, 'FP': 5, 'FN': 0}}"
try_23,"{'Componente': 'df_transformer', 'Nome_modelo': 'AdaBoostClassifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'AdaBoostClassifier', 'Metrics': {'AUC_Test': 0.6705922223163603, 'Accuracy': 0.6881720430107527, 'Recall': 0.5862068965517241, 'Specificity': 0.7027027027027027, 'Precision': 0.21935483870967742, 'F1 Score': 0.3192488262910798}, 'cf_matriX_log_reg': Predicted Class    0    1
Actual Class             
0                286  121
1                 24   34, 'Savings': 39725.0, 'cf_bussines_numbers': {'TP': 1, 'TN': 286, 'FP': 4, 'FN': 0}}"
try_24,"{'Componente': 'df_gearbox', 'Nome_modelo': 'AdaBoostClassifier', 'dias_var_alvo': ['60_days'], 'feature_selection': 'Guilherme', 'Agrup_por': 'Dia', 'add_features': 'smooth only', 'per_test': '3meses', 'model': 'AdaBoostClassifier', 'Metrics': {'AUC_Test': nan, 'Accuracy': nan, 'Recall': nan, 'Specificity': nan, 'Precision': nan, 'F1 Score': nan}, 'cf_matriX_log_reg': Predicted Class    0   1
Actual Class            
0                428  37, 'Savings': -45000, 'cf_bussines_numbers': {'TP': 0, 'TN': 428, 'FP': 9, 'FN': 0}}"
